¼Ë°Ï½s¸¹,LCODE_C2,area,perimeter
A27-46,"0402",18944.6148376465,1767.07444977079
A34-47,"0303",5755.83911132812,981.99256887979
A17-22,"0501",2550.61553955078,432.401674613707
A17-22,"0502",12637.994934082,1604.25540842326
C37-03,"0903",104327.705505371,2062.16981191465
C37-03,"0904",444.123229980469,90.2678643808158
A10-05,"0908",1997.22534179688,449.028630930884
A27-46,"0403",6194.86157226562,395.950414395423
B32-02,"0903",4652.8515625,295.564145942753
A05-16,"0303",11621.6612548828,3994.3705500527
B32-02,"0904",15329.5838623047,1055.23306168875
A03-19,"0504",1338.14166259766,386.146118243657
A04-03,"0303",23987.7813110352,5805.29086406532
A39-08,"0303",21516.1250610352,6502.71850519176
A09-17,"0404",3433.61328125,959.093795115088
A03-19,"0501",1878.08148193359,500.634423352075
A09-17,"0403",1611.32531738281,321.774774150082
A03-19,"0503",1740.92706298828,474.433183436361
A34-02,"0303",18941.3722229004,5747.43463714654
A09-14,"0402",9878.7158203125,3305.09961127197
A03-19,"0502",13817.0903930664,2140.09595850765
A09-14,"0403",64.2943115234375,32.1769590809242
A29-26,"0303",13410.7670898438,5305.72175474674
A28-09,"0601",148.133544921875,57.0644972178552
A08-04,"0303",4849.271484375,1617.59448223149
A33-03,"0202",230.707824707031,63.4043181092166
A33-03,"0201",2410.35009765625,223.243461219318
A04-16,"0908",9848.15734863281,1165.66894884902
B38-10,"0702",187395.097045898,3650.25850138538
A09-14,"0404",505.892028808594,335.663255685853
A09-17,"0402",2328.78479003906,1066.46442971927
B16-01,"0502",2162.9130859375,682.69767218566
A09-17,"0401",11022.8359985352,1670.99977862608
A04-35,"0503",51.2036743164062,28.9691196876849
A10-14,"0702",471.534973144531,83.9682096206264
A04-12,"0103",196.81640625,69.8335277502154
A04-12,"0104",540.883666992188,129.07425400895
A09-26,"0202",68368.2415161133,4706.96885909405
A04-48,"0303",15420.1901245117,6901.68920594205
A04-12,"0101",22176.6501464844,2588.574021768
A34-38,"0502",5696.478515625,684.927936729207
A34-38,"0503",240.257507324219,69.4807559060463
B22-01,"0201",198329.233886719,3706.94768219041
A29-16,"0502",24112.106262207,3324.82566295614
A29-16,"0503",2230.27825927734,544.433121648772
A29-16,"0504",25966.5733642578,2977.83155945641
A09-63,"0201",74490.2368164062,4603.1252563877
A09-63,"0202",17085.5590820312,1298.66343200971
A04-16,"0903",47204.9927368164,6833.56152517817
A05-08,"0504",26100.5888671875,2039.26467124059
A05-08,"0503",6006.61444091797,921.670211825967
A05-08,"0502",15978.8120727539,2408.12821470422
A05-08,"0501",1787.30511474609,407.94717709341
A29-35,"0101",54.9547119140625,30.7014293158778
A04-23,"0702",3077.83636474609,450.60248331409
C37-04,"0904",13887.0316772461,1532.76198598554
A29-34,"0101",33271.3641967773,2866.77645004057
A09-06,"0605",223.302795410156,60.8964890529583
A29-34,"0104",119.126708984375,61.7850990313315
A09-25,"0202",101744.554077148,8537.84567158475
A10-04,"0908",1385.68432617188,425.762366014761
A22-02,"0401",447.31787109375,135.356606373115
A29-16,"0501",2039.45184326172,404.552656346341
A22-11,"0202",6898.10101318359,464.421229452534
A22-11,"0201",166657.458984375,5644.99501556986
B30-01,"0203",9206.79846191406,651.367293496041
A09-16,"0403",494.967590332031,89.7511850446134
A29-25,"0302",1011.18786621094,264.55200940232
A29-25,"0303",77390.5545043945,6730.89725939913
A34-01,"0303",18453.739074707,5151.00697255657
B30-01,"0201",265062.59387207,8974.96285548534
A16-04,"0502",9493.01593017578,752.748961128329
A05-19,"0303",12803.4124145508,3760.88135264895
A33-35,"0404",22747.5963745117,2064.66558043353
A33-02,"0202",54318.6693115234,4710.78510842602
A33-35,"0406",7047.76202392578,2002.66868285464
A04-32,"0501",1449.26586914062,314.014704500554
A40-14,"0802",309.410095214844,97.603357429497
B33-02,"0502",102.844268798828,61.747535602354
A09-16,"0402",5430.35400390625,3051.52161171793
B10-13,"0303",2181.81866455078,1249.20996652929
A04-02,"0303",8355.27685546875,3057.92615071725
A32-01,"0903",3463.9248046875,282.910351761562
A27-58,"0303",11912.7090148926,4443.4196801113
A17-15,"0702",111819.515686035,3918.12037224824
A04-61,"0702",4932.60064697266,742.673549457747
A04-32,"0504",1041.56359863281,424.874654993402
A04-32,"0503",1238.69873046875,454.131694244176
A04-11,"0104",98.0485229492188,56.8509389146651
A04-32,"0502",12155.21875,2562.52630842362
A29-07,"0702",218.666320800781,65.8390546064889
A32-01,"0908",91.9644165039062,62.3188608488891
B29-02,"0908",9131.98010253906,721.772884663577
A34-39,"0504",3032.09729003906,578.351983074426
A04-11,"0101",39956.4903564453,4489.10862344956
A04-41,"0303",17135.989074707,5313.64871444277
A28-19,"0303",31028.0885620117,7546.4717309392
A34-39,"0503",150.751678466797,50.2654741416657
A02-01,"0403",2337.68988037109,254.274219695304
A34-39,"0502",7270.36068725586,1180.85247070285
A29-15,"0503",2952.37976074219,256.693501460183
A33-35,"0401",33638.1328735352,3218.81376023121
A29-15,"0502",8460.88977050781,1514.41807944983
A29-15,"0504",174.106750488281,94.4937266686162
B29-02,"0903",5962.66107177734,390.171724699612
A09-62,"0202",6079.31481933594,1044.58120440898
B29-02,"0904",20655.6005859375,1813.02300878894
A34-45,"0303",20689.0001525879,2008.16949960723
A27-49,"0503",4911.00225830078,723.680774339664
A36-19,"0404",4945.56567382812,568.335805534856
A27-49,"0504",5361.92807006836,401.270641455359
A29-33,"0101",3019.70043945312,433.144450932819
A27-49,"0501",9656.69256591797,1831.42147843038
A04-52,"0908",1155.03918457031,344.064054293388
A27-49,"0502",31903.0341491699,4227.93665053253
A05-18,"0303",53814.0813598633,7550.42956954253
B14-05,"0904",22311.6101074219,1143.66031225923
A29-15,"0501",40.8981323242188,42.9837812589925
B13-07,"0904",7128.21490478516,769.06313518459
A10-03,"0904",3950.34814453125,327.739929337515
A27-59,"0303",8098.30688476562,3121.64950112059
A09-15,"0406",1983.56323242188,647.773231239272
A09-15,"0405",3015.13165283203,296.287050503083
A29-24,"0303",52271.8033447266,6446.55523145327
A09-15,"0403",30445.4055786133,1731.90015857518
A02-10,"0202",1266.61859130859,421.930075272456
A02-10,"0201",212615.188415527,13161.2826697041
A15-02,"0303",4613.08599853516,2509.88165959204
A16-05,"0502",11200.0220947266,597.575909158994
A33-34,"0402",30.741943359375,29.0878288114417
A26-01,"0405",1912.00646972656,249.151978909505
A33-34,"0404",1039.09857177734,173.895428781675
A33-01,"0202",99206.457824707,8740.28288406854
A34-45,"0302",3109.60675048828,335.084152821445
A35-01,"0604",294.107147216797,98.9733154368008
A04-33,"0501",42.3548583984375,32.2083432705947
A23-01,"0702",9962.68524169922,630.723957045722
A35-13,"0402",4437.36947631836,1516.93378152265
B23-01,"0504",105.004211425781,44.2306499405529
A40-01,"0202",2239.45932006836,299.669064339175
A34-04,"0303",10199.1339416504,4415.49447478515
A19-13,"0401",2974.62268066406,308.840185986378
B23-01,"0502",3646.58129882812,513.487308148731
A17-16,"0702",47926.1386108398,2636.28269439323
B23-01,"0501",1441.62652587891,162.357923113596
A17-16,"0701",4176.35784912109,473.762485132579
A04-01,"0303",10370.2328491211,5020.07671319685
A09-15,"0401",68091.5397338867,5742.64105390666
A34-54,"0101",1.02993774414062,5.61029699333009
A04-33,"0504",687.217895507812,242.618112793046
C37-05,"0908",564.545593261719,249.530996495193
A04-60,"0702",7825.68127441406,753.458351151657
A04-33,"0502",11624.2637329102,2019.93740762294
A04-33,"0503",2527.58905029297,536.995337378668
A26-01,"0402",272.981689453125,128.178806713513
A26-01,"0401",16048.6044921875,1087.26251038443
B12-07,"0904",1888.79437255859,260.072320861457
A04-10,"0101",16745.7756958008,2197.32958548045
A29-23,"0303",26594.8883056641,6468.57009533331
A04-51,"0903",5456.83984375,710.008296966946
A04-51,"0904",0.4068603515625,5.21138374022463
A29-14,"0504",285.9404296875,68.7889689411418
A09-49,"0605",402.107788085938,77.8447699948185
A29-14,"0502",16643.3483886719,1684.83227950945
A09-49,"0601",2781.7255859375,216.989845822266
A09-65,"0202",8068.93676757812,1341.42796178383
A35-22,"0202",2150.41390991211,404.735028805462
A04-21,"0702",2161.07141113281,345.717138734919
A29-32,"0101",68781.5530395508,6878.70296334138
A04-70,"0504",1398.42956542969,229.675138067273
A09-58,"0402",1846.27008056641,433.129633487991
A09-23,"0201",51345.0927734375,3231.0187094389
A04-70,"0501",298.647094726562,126.316383634437
A04-70,"0502",33408.7695922852,3316.43000390069
A04-51,"0908",421.425659179688,81.2291648732305
A29-32,"0104",79.9735107421875,39.3937718842963
A39-03,"0303",12820.2659606934,4341.85449656931
A27-19,"0303",26257.4368896484,8276.13175460847
A09-23,"0202",518.348449707031,208.704427001528
A10-02,"0908",1593.48834228516,294.677958152309
A29-14,"0501",4230.98956298828,372.401070452911
A04-30,"0504",1794.97875976562,455.165687259351
A04-30,"0503",5387.32061767578,1223.16897721913
A10-02,"0904",15060.7520141602,1399.01188447822
A10-02,"0903",4891.53369140625,408.700623888455
A02-02,"0401",3179.59613037109,1241.12453814707
A17-09,"0903",26.6981811523438,45.0315221743974
A34-03,"0303",14910.2606201172,5887.60514379431
A04-54,"0908",2.81243896484375,8.65674654624384
B10-07,"0502",1736.05261230469,328.17400058737
A09-58,"0405",32.6762084960938,32.7173621590635
A26-02,"0403",317.625244140625,73.8482022063561
A35-02,"0606",1032.58090209961,142.769428462567
A04-30,"0502",15316.9086914062,2808.87526905819
C30-01,"0201",18483.9321289062,790.472896666289
A04-30,"0501",1104.97991943359,347.88150491592
A35-12,"0402",2709.90771484375,2011.07813113706
A18-07,"0503",3093.89978027344,529.604850600187
A27-28,"0102",200965.102874756,9370.9451342083
A07-09,"0101",11638.3765869141,792.927669981217
A04-80,"0303",34282.0177001953,8676.43794355707
A18-07,"0504",3452.94116210938,359.861854553826
A27-28,"0101",3577.53515625,831.473167350193
A18-07,"0501",16392.1897583008,1164.43411868015
A04-13,"0908",961.182922363281,387.658163933699
A27-28,"0104",760.742553710938,383.830224531463
A17-17,"0702",462.406982421875,99.9424506327235
A18-07,"0502",8666.09002685547,1727.59434395921
A27-28,"0103",2546.4645690918,516.657762036943
A07-09,"0104",145.727600097656,73.1128639935957
B38-02,"0903",33531.969543457,1319.29145580217
A33-37,"0404",15842.2653198242,1498.721909518
A33-37,"0402",6482.96319580078,1259.58388407734
A04-54,"0903",1103.42132568359,289.892467973427
A26-02,"0401",15246.7352294922,869.921062076071
A26-02,"0402",470.084411621094,275.795470234388
A29-08,"0605",2057.92132568359,252.798215847281
A03-24,"0303",18116.1389160156,5516.63918985388
A04-13,"0903",6340.52685546875,822.229347419421
A09-64,"0203",547.06787109375,152.885340014738
A09-64,"0202",53340.6321411133,2608.81305799284
A35-21,"0202",8154.53109741211,611.960584453626
A09-64,"0201",60274.6727905273,2847.77692089443
A10-09,"0103",79.5889892578125,37.6324485889214
A10-09,"0104",319.90625,127.059173872644
A04-71,"0504",1289.45733642578,182.313404406549
A09-22,"0201",27639.7826538086,2448.37509146534
A17-08,"0908",7493.88458251953,589.595996468069
A03-15,"0504",383.172302246094,114.191073162041
A04-71,"0502",295.080749511719,77.1571281063964
B13-01,"0903",14332.4693603516,638.951314086355
A36-10,"0504",4164.59866333008,524.544526383547
A39-04,"0303",14587.8549194336,6311.52268316175
A09-22,"0202",36185.5590209961,4424.00282474156
A04-31,"0503",3066.70739746094,514.140458050889
A36-10,"0502",707.385009765625,136.613807067337
A10-09,"0101",9638.92547607422,889.755530665626
A04-31,"0504",1234.63507080078,204.084654130992
C30-02,"0202",46789.3157348633,1815.34822242126
A36-10,"0503",873.304168701172,120.453294271048
C30-02,"0201",80807.0037231445,4388.90788288127
A34-72,"0602",29974.659362793,1287.00176043457
A22-10,"0202",10541.4794311523,1223.94562195425
A34-72,"0603",8348.14010620117,1469.12727023675
A34-72,"0604",3496.78469848633,363.474779377136
A40-18,"0702",23409.3686218262,2230.43837444332
B10-06,"0504",3374.58288574219,406.540692223386
A09-59,"0402",286.515991210938,175.131373666077
A09-59,"0401",1453.60943603516,426.662192006896
A16-03,"0502",16838.8415527344,1540.89898679469
A04-31,"0501",6055.81640625,553.234155742423
B10-06,"0501",234.194580078125,93.3558901513013
A04-31,"0502",29795.1807250977,3193.66522069849
B10-06,"0502",4938.01849365234,731.399935728493
A35-03,"0606",11.6340637207031,13.7334755625198
A04-81,"0303",12112.8394775391,4616.46102381802
A34-06,"0303",16730.4129638672,5680.22089481048
C14-01,"0201",137417.871643066,3739.43458717555
A40-02,"0101",97873.9109802246,5382.81666154438
A34-72,"0601",3618.11273193359,590.33619145516
C14-01,"0202",17970.5643310547,672.335231991241
A40-02,"0102",2840.80227661133,226.476510161113
A27-29,"0101",156563.505279541,10347.9368703949
A40-02,"0103",2533.99261474609,378.653868200414
A27-29,"0103",14163.3782958984,1575.25597996293
A04-12,"0908",4485.3828125,841.240561283529
A27-29,"0104",1523.63479614258,606.616283565165
A17-18,"0702",39349.8460083008,2340.90052758892
A33-36,"0404",9583.21722412109,1459.39546496485
A33-36,"0402",717.859558105469,406.657176608676
A33-36,"0401",18405.8781738281,2493.18193654717
A03-25,"0303",71122.9559936523,6185.86405231155
A26-03,"0401",12728.4650878906,1919.34844637385
B35-01,"0404",2211.60778808594,255.905535943945
A04-53,"0903",1008.36077880859,135.547847876602
A29-19,"0403",118.874145507812,48.8320590049355
A29-19,"0402",2195.35595703125,1700.74254632513
A21-08,"0202",9171.45300292969,920.483867941628
A04-12,"0903",6534.42810058594,1079.7969730324
A34-14,"0101",42716.6611938477,3805.6501583957
A34-14,"0102",49875.5823974609,3540.95361523818
A40-09,"0908",34704.2955627441,4715.09380313423
A34-14,"0103",5736.83068847656,775.324093314999
A34-14,"0104",1462.88259887695,518.31344388641
A27-17,"0303",21625.2638549805,8566.30965298615
A04-72,"0504",268.151733398438,63.9882518245846
A09-56,"0402",449.077087402344,182.974796785081
A37-05,"0908",814.329284667969,301.30943267505
A09-56,"0401",38120.3793334961,3939.77637515079
A03-16,"0501",888.762573242188,182.319214181739
A03-16,"0502",826.501770019531,224.536069190823
A05-22,"0702",27852.5573730469,1265.41857037139
A03-16,"0503",1688.90655517578,215.540327697827
A04-53,"0908",76.9895629882812,39.4645989212707
A03-16,"0504",9058.66149902344,956.689561097624
A39-01,"0303",11962.4834289551,4087.7856700563
A33-28,"0605",137.834350585938,46.8735846451993
A30-03,"0405",1255.26776123047,246.093917884131
A04-56,"0908",1490.36474609375,560.212973154628
A09-56,"0406",3770.24261474609,1195.54610697174
A35-04,"0602",6054.08227539062,319.783046589982
A30-03,"0401",11794.8964233398,1459.28276478751
A29-28,"0202",4852.56188964844,876.070953218352
A35-04,"0603",90.9220275878906,38.7771564694528
B10-09,"0501",880.64453125,160.908735754523
A35-04,"0604",331.478973388672,77.3913889211912
A35-04,"0605",35.7791137695312,28.0915306777706
A30-03,"0404",10270.8856201172,779.858060613015
A40-01,"0104",2496.81567382812,831.57675947943
A39-10,"0101",11188.7498779297,868.038800632687
A35-04,"0606",72.594970703125,34.5768100429081
C14-02,"0202",15637.8603515625,945.613708274218
C14-02,"0201",172005.342346191,3691.2791841202
A40-01,"0101",219847.868041992,11867.71789567
A04-82,"0303",22959.0164794922,5707.87973729605
A40-01,"0103",883.683166503906,193.049251340229
A35-10,"0404",814.689361572266,297.129650523757
A40-01,"0102",4346.33935546875,282.041751877073
A34-05,"0303",34873.2915649414,7516.57010470289
A35-10,"0403",1754.87713623047,489.213532504965
A01-11,"0702",4190.55743408203,387.818908139667
A17-18,"0601",4871.12786865234,276.052091449087
A01-11,"0701",638.230651855469,113.925520857542
B38-04,"0903",16052.8513183594,750.282581846203
A33-39,"0402",2687.30145263672,729.97316957929
A04-56,"0903",322.536376953125,215.746563535266
A34-59,"0104",59.3837280273438,43.6716778409784
A17-18,"0606",619.194458007812,180.967123364416
B28-02,"0202",200464.092407227,9597.53631544669
B28-02,"0201",69068.2139282227,3298.60689404602
A09-02,"0605",124.236206054688,42.9789897990967
A09-71,"0908",17616.6834106445,1182.10032968848
A21-09,"0202",2846.47918701172,358.833959215461
A03-09,"0702",21214.3493041992,993.204082585934
A09-66,"0201",47476.9994506836,3609.74609075
A35-10,"0402",4712.4778137207,2039.6033481901
A34-17,"0104",3017.81454467773,1207.03636285879
A04-11,"0903",580.535095214844,171.002370742747
A35-10,"0401",19833.586151123,2328.55030202836
A34-17,"0101",238368.039886475,14070.3859361161
A27-18,"0303",14712.9071655273,5687.87647010834
A09-66,"0202",17814.6671142578,2248.26409821847
A04-73,"0503",2511.58074951172,435.038829194602
A02-05,"0403",69.5940551757812,35.7748904520509
A04-73,"0504",9067.99517822266,996.26126417788
A09-57,"0401",34347.6703491211,3737.39032870284
A10-07,"0104",40.6876220703125,25.5161739453847
A21-09,"0201",126721.445800781,6497.23330687563
A02-05,"0401",4787.26629638672,434.589336115351
A09-57,"0403",26165.0147094727,1596.665958596
A09-57,"0402",523.138488769531,190.376082287022
B14-01,"0903",184.185424804688,95.8147294391471
A24-01,"0702",0.0087890625,1.83851671669069
B28-01,"0201",211390.409057617,4425.12143092767
B28-01,"0202",35092.149230957,1705.24869836016
A39-02,"0303",13041.4348144531,5349.89223799477
A05-21,"0701",2722.74340820312,453.653107349393
A05-21,"0702",2763.28228759766,378.012129448988
A37-08,"0908",17.4583740234375,18.6159160377892
A09-20,"0202",25880.6400756836,2054.04939195943
A10-07,"0101",50909.0494384766,4909.913099068
A04-73,"0502",23228.9160766602,2729.63971504309
A33-29,"0605",110.444396972656,44.6644223018826
B13-03,"0903",4375.1630859375,292.227856676861
A09-20,"0201",316.446472167969,86.8510205149892
A10-07,"0102",28.1515502929688,28.4550862004013
A34-49,"0303",13736.7396850586,5997.484377279
A29-18,"0401",2003.00360107422,498.236121394929
A34-70,"0605",938.182983398438,129.108561051167
