Site_N,Point,Year,Survey,Macaca_sur,Macaca_dist,Time,TypeName,Distance,Do.survey,TypeName.1,Altitude,County,x,y,Pointid
A33-33,3,2019,2,,,,闊葉樹林型,106.8481828,1,闊葉林,A,南投縣,120.70262,23.93795,A33-33-03
A33-33,4,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.6994333,23.93881667,A33-33-04
A33-33,5,2019,2,,,,闊葉樹林型,26.15468072,1,闊葉林,A,南投縣,120.69897,23.93633,A33-33-05
A33-33,6,2019,2,,,,闊葉樹林型,133.8319306,1,闊葉林,A,南投縣,120.7044,23.93418,A33-33-06
A33-35,1,2019,2,,,,闊葉樹林型,382.0951216,1,闊葉林,A,南投縣,120.69439,23.89211,A33-35-01
A33-35,2,2019,2,,,,竹林,12.9359695,1,竹林,A,南投縣,120.6987611,23.897075,A33-35-02
A33-35,3,2019,2,,,,竹林,66.74460594,1,竹林,A,南投縣,120.70396,23.89254,A33-35-03
A33-35,4,2019,2,,,,闊葉樹林型,0.081809051,1,闊葉林,A,南投縣,120.70485,23.89574722,A33-35-04
A33-35,5,2019,2,,,,闊葉樹林型,110.7981931,1,闊葉林,A,南投縣,120.70816,23.89009,A33-35-05
A33-35,6,2019,2,,,,闊葉樹林型,4.831311205,1,闊葉林,A,南投縣,120.7148278,23.88283611,A33-35-06
A33-35,7,2019,2,,,,闊葉樹林型,1.717503295,1,闊葉林,A,南投縣,120.7076806,23.88168056,A33-35-07
A33-35,8,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.7201694,23.89180278,A33-35-08
A33-36,1,2019,2,,,,竹闊混淆林,2.486684027,1,混淆林,A,南投縣,120.7217167,23.91894722,A33-36-01
A33-36,2,2019,2,,,,闊葉樹林型,6.490806477,1,闊葉林,A,南投縣,120.7263806,23.91899167,A33-36-02
A33-36,3,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.7297833,23.92088056,A33-36-03
A33-36,4,2019,2,,,,闊葉樹林型,9.45951736,1,闊葉林,A,南投縣,120.73351,23.92388,A33-36-04
A33-36,5,2019,2,,,,竹林,0,1,竹林,A,南投縣,120.7394028,23.92494167,A33-36-05
A33-36,6,2019,2,,,,闊葉樹林型,54.48205104,1,闊葉林,A,南投縣,120.74098,23.92876,A33-36-06
A33-36,7,2019,2,,,,闊葉樹林型,21.59422324,1,闊葉林,A,南投縣,120.73876,23.93134,A33-36-07
A33-37,1,2019,2,,,,竹林,7.159018687,1,竹林,A,南投縣,120.79711,23.7275,A33-37-01
A33-37,2,2019,2,,,,闊葉樹林型,2.949342041,1,闊葉林,A,南投縣,120.79561,23.72625,A33-37-02
A33-37,4,2019,2,,,,針葉樹林型,15.29206753,1,針葉林,A,南投縣,120.79108,23.72919,A33-37-04
A33-37,5,2019,2,,,,針葉樹林型,0.47289282,1,針葉林,A,南投縣,120.79319,23.72883,A33-37-05
A33-37,6,2019,2,,,,竹林,1.036643943,1,竹林,A,南投縣,120.79433,23.73033,A33-37-06
A33-37,7,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.79633,23.73039,A33-37-07
A33-37,8,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,南投縣,120.79778,23.73161,A33-37-08
A34-02,1,2019,2,,,,闊葉樹林型,79.52187999,1,闊葉林,A,台南市,120.25681,23.31,A34-02-01
A34-02,2,2019,2,,,,闊葉樹林型,377.5269776,1,闊葉林,A,台南市,120.25451,23.30826,A34-02-02
A34-02,3,2019,2,,,,闊葉樹林型,655.191031,1,闊葉林,A,台南市,120.25062,23.30884,A34-02-03
A34-02,4,2019,2,,,,闊葉樹林型,545.6817892,1,闊葉林,A,台南市,120.2518,23.3112,A34-02-04
A34-02,5,2019,2,,,,闊葉樹林型,196.2365833,1,闊葉林,A,台南市,120.25536,23.31242,A34-02-05
A34-02,6,2019,2,,,,闊葉樹林型,407.2441986,1,闊葉林,A,台南市,120.25401,23.314,A34-02-06
A34-02,7,2019,2,,,,竹林,225.1515046,1,竹林,A,台南市,120.25671,23.31498,A34-02-07
A34-02,8,2019,2,,,,闊葉樹林型,669.5544977,1,闊葉林,A,台南市,120.25028,23.31461,A34-02-08
A34-02,9,2019,2,,,,闊葉樹林型,365.6644108,1,闊葉林,A,台南市,120.25341,23.31577,A34-02-09
A34-02,10,2019,2,,,,闊葉樹林型,225.8245915,1,闊葉林,A,台南市,120.25558,23.31666,A34-02-10
A34-03,1,2019,2,,,,闊葉樹林型,329.8092776,1,闊葉林,A,台南市,120.30561,23.01681,A34-03-01
A34-03,2,2019,2,,,,竹林,344.1285046,1,竹林,A,台南市,120.30287,23.01417,A34-03-02
A34-03,3,2019,2,,,,竹林,447.6257404,1,竹林,A,台南市,120.29997,23.01136,A34-03-03
A34-03,4,2019,2,,,,竹林,239.3879845,1,竹林,A,台南市,120.29982,23.01411,A34-03-04
A34-03,5,2019,2,,,,竹林,17.16310192,1,竹林,A,台南市,120.2965944,23.01505278,A34-03-05
A34-03,6,2019,2,,,,竹林,188.3217836,1,竹林,A,台南市,120.29637,23.01701,A34-03-06
A34-03,7,2019,2,,,,闊葉樹林型,263.7879874,1,闊葉林,A,台南市,120.29397,23.01749,A34-03-07
A34-03,8,2019,2,,,,竹林,122.77314,1,竹林,A,台南市,120.29859,23.01783,A34-03-08
A34-03,9,2019,2,,,,竹林,299.1427395,1,竹林,A,台南市,120.30259,23.01776,A34-03-09
A34-04,1,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3557583,22.86931111,A34-04-01
A34-04,2,2019,2,,,,竹闊混淆林,0,1,混淆林,A,高雄市,120.3523667,22.86774167,A34-04-02
A34-04,3,2019,2,,,,闊葉樹林型,4.27654313,1,闊葉林,A,高雄市,120.3476694,22.85956944,A34-04-03
A34-04,4,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.3489917,22.85793889,A34-04-04
A34-04,5,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.347425,22.85547778,A34-04-05
A34-04,6,2019,2,,,,闊葉樹林型,4.94675849,1,闊葉林,A,高雄市,120.3515222,22.85441944,A34-04-06
A34-04,7,2019,2,,,,闊葉樹林型,4.82969529,1,闊葉林,A,高雄市,120.34455,22.85131111,A34-04-07
A34-04,8,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.34822,22.85722,A34-04-08
A34-05,1,2019,2,,,,闊葉樹林型,19.94997428,1,闊葉林,A,高雄市,120.3884167,22.8861,A34-05-01
A34-05,2,2019,2,,,,竹闊混淆林,56.77056006,1,混淆林,A,高雄市,120.39074,22.88598,A34-05-02
A34-05,3,2019,2,,,,針闊葉樹混淆,17.06952364,1,闊葉林,A,高雄市,120.3934583,22.88563333,A34-05-03
A34-05,4,2019,2,,,,闊葉樹林型,13.34017104,1,闊葉林,A,高雄市,120.3953722,22.887525,A34-05-04
A34-05,5,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.3970694,22.88910278,A34-05-05
A34-05,6,2019,2,,,,竹林,12.47532455,1,竹林,A,高雄市,120.3980778,22.89228611,A34-05-06
A34-05,7,2019,2,,,,竹林,18.77510831,1,竹林,A,高雄市,120.3989972,22.89414167,A34-05-07
A34-05,8,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3975389,22.89554444,A34-05-08
A34-05,9,2019,2,,,,待成林地,6.112889561,1,,A,高雄市,120.39379,22.89523,A34-05-09
A34-06,1,2019,2,,,,竹林,181.239013,1,竹林,A,屏東縣,120.52122,22.74078,A34-06-01
A34-06,2,2019,2,,,,闊葉樹林型,91.49224921,1,闊葉林,A,屏東縣,120.51969,22.744,A34-06-02
A34-06,3,2019,2,,,,竹林,30.91635671,1,竹林,A,屏東縣,120.52325,22.73827,A34-06-03
A34-06,4,2019,2,,,,竹林,116.8500814,1,竹林,A,屏東縣,120.51973,22.73783,A34-06-04
A34-06,5,2019,2,,,,竹林,11.94126179,1,竹林,A,屏東縣,120.5149972,22.73724722,A34-06-05
A34-06,6,2019,2,,,,竹林,30.53376019,1,竹林,A,屏東縣,120.52254,22.73417,A34-06-06
A34-06,7,2019,2,,,,竹林,15.33803816,1,竹林,A,屏東縣,120.5282889,22.73644167,A34-06-07
A34-07,1,2019,2,,,,闊葉樹林型,192.5698141,1,闊葉林,A,台南市,120.29383,23.19973,A34-07-01
A34-07,2,2019,2,,,,闊葉樹林型,247.9493647,1,闊葉林,A,台南市,120.29527,23.20208,A34-07-02
A34-07,3,2019,2,,,,竹林,336.6401139,1,竹林,A,台南市,120.29788,23.20295,A34-07-03
A34-07,4,2019,2,,,,竹林,480.624533,1,竹林,A,台南市,120.29997,23.20419,A34-07-04
A34-07,5,2019,2,,,,闊葉樹林型,203.2646626,1,闊葉林,A,台南市,120.30282,23.20414,A34-07-05
A34-07,6,2019,2,,,,闊葉樹林型,218.1605698,1,闊葉林,A,台南市,120.30514,23.20293,A34-07-06
A34-07,7,2019,2,,,,闊葉樹林型,168.3029439,1,闊葉林,A,台南市,120.30251,23.20049,A34-07-07
A34-07,8,2019,2,,,,竹林,142.8106911,1,竹林,A,台南市,120.29266,23.20513,A34-07-08
A34-07,9,2019,2,,,,闊葉樹林型,230.5366584,1,闊葉林,A,台南市,120.29837,23.20742,A34-07-09
A34-07,10,2019,2,,,,闊葉樹林型,233.8147931,1,闊葉林,A,台南市,120.30063,23.2068,A34-07-10
A34-08,1,2019,2,,,,闊葉樹林型,3.86500725,1,闊葉林,A,高雄市,120.393716,22.544507,A34-08-01
A34-08,2,2019,2,,,,闊葉樹林型,18.23031461,1,闊葉林,A,高雄市,120.389426,22.54506,A34-08-02
A34-08,3,2019,2,,,,闊葉樹林型,80.54622223,1,闊葉林,A,高雄市,120.38724,22.53912,A34-08-03
A34-08,4,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.383953,22.533886,A34-08-04
A34-08,5,2019,2,,,,闊葉樹林型,9.75208651,1,闊葉林,A,高雄市,120.391596,22.533544,A34-08-05
A34-08,6,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.389726,22.536617,A34-08-06
A34-08,7,2019,2,,,,竹林,18.56931328,1,竹林,A,高雄市,120.392643,22.53866,A34-08-07
A34-08,8,2019,2,,,,竹林,4.99506335,1,竹林,A,高雄市,120.394255,22.541321,A34-08-08
A34-08,9,2019,2,,,,竹林,0.85246076,1,竹林,A,高雄市,120.396722,22.543994,A34-08-09
A34-08,10,2019,2,,,,闊葉樹林型,44.81714405,1,闊葉林,A,高雄市,120.39552,22.55382,A34-08-10
A34-17,1,2019,2,,,,闊葉樹林型,606.2786237,1,闊葉林,A,台南市,120.2526,23.19833,A34-17-01
A34-17,2,2019,2,,,,闊葉樹林型,571.7759733,1,闊葉林,A,台南市,120.25566,23.19962,A34-17-02
A34-17,3,2019,2,,,,闊葉樹林型,677.8249478,1,闊葉林,A,台南市,120.25171,23.20134,A34-17-03
A34-17,4,2019,2,,,,闊葉樹林型,799.1388773,1,闊葉林,A,台南市,120.25356,23.20131,A34-17-04
A34-17,5,2019,2,,,,闊葉樹林型,741.552181,1,闊葉林,A,台南市,120.25436,23.20309,A34-17-05
A34-17,6,2019,2,,,,闊葉樹林型,747.3431893,1,闊葉林,A,台南市,120.25754,23.20137,A34-17-06
A34-17,7,2019,2,,,,闊葉樹林型,1063.034636,1,闊葉林,A,台南市,120.26001,23.20385,A34-17-07
A34-17,8,2019,2,,,,闊葉樹林型,1001.215136,1,闊葉林,A,台南市,120.25747,23.20385,A34-17-08
A34-17,9,2019,2,,,,竹林,689.473122,1,竹林,A,台南市,120.25694,23.20702,A34-17-09
A34-17,10,2019,2,,,,竹林,15.62854112,1,竹林,A,台南市,120.2557278,23.21401667,A34-17-10
A34-22,4,2019,2,,,,闊葉樹林型,1697.708952,1,闊葉林,A,台南市,120.21543,22.992,A34-22-04
A34-22,5,2019,2,,,,闊葉樹林型,1577.187443,1,闊葉林,A,台南市,120.21556,22.99333,A34-22-05
A34-22,6,2019,2,,,,闊葉樹林型,1628.923361,1,闊葉林,A,台南市,120.21389,22.99424,A34-22-06
A34-22,7,2019,2,,,,闊葉樹林型,1392.41395,1,闊葉林,A,台南市,120.21501,22.99635,A34-22-07
A34-22,8,2019,2,,,,闊葉樹林型,1171.242276,1,闊葉林,A,台南市,120.21667,22.99763,A34-22-08
A34-22,9,2019,2,,,,闊葉樹林型,1111.487513,1,闊葉林,A,台南市,120.21806,22.99694,A34-22-09
A34-22,10,2019,2,,,,闊葉樹林型,1007.71728,1,闊葉林,A,台南市,120.22028,22.99639,A34-22-10
A34-23,1,2019,2,,,,闊葉樹林型,72.78765512,1,闊葉林,A,台南市,120.257,22.9378,A34-23-01
A34-23,2,2019,2,,,,闊葉樹林型,237.9128904,1,闊葉林,A,台南市,120.25756,22.93584,A34-23-02
A34-23,3,2019,2,,,,闊葉樹林型,274.1481179,1,闊葉林,A,台南市,120.25729,22.93321,A34-23-03
A34-23,4,2019,2,,,,闊葉樹林型,30.22709902,1,闊葉林,A,台南市,120.25877,22.93125,A34-23-04
A34-23,5,2019,2,,,,闊葉樹林型,81.33225036,1,闊葉林,A,台南市,120.25663,22.92792,A34-23-05
A34-23,6,2019,2,,,,闊葉樹林型,6.02283478,1,闊葉林,A,台南市,120.2600389,22.935075,A34-23-06
A34-23,7,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,台南市,120.2608444,22.93322222,A34-23-07
A34-23,8,2019,2,,,,闊葉樹林型,21.33172301,1,闊葉林,A,台南市,120.25871,22.92916,A34-23-08
A34-24,1,2019,2,,,,闊葉樹林型,8.19670274,1,闊葉林,A,高雄市,120.293,22.77918333,A34-24-01
A34-24,2,2019,2,,,,闊葉樹林型,142.9527515,1,闊葉林,A,高雄市,120.291,22.7789,A34-24-02
A34-24,3,2019,2,,,,闊葉樹林型,122.3208134,1,闊葉林,A,高雄市,120.2893,22.77871,A34-24-03
A34-24,4,2019,2,,,,闊葉樹林型,257.8249701,1,闊葉林,A,高雄市,120.28879,22.78024,A34-24-04
A34-24,5,2019,2,,,,闊葉樹林型,2.34730761,1,闊葉林,A,高雄市,120.2837167,22.78006667,A34-24-05
A34-24,6,2019,2,,,,闊葉樹林型,93.98652648,1,闊葉林,A,高雄市,120.2836,22.78192,A34-24-06
A34-24,7,2019,2,,,,闊葉樹林型,416.3847626,1,闊葉林,A,高雄市,120.28722,22.78192,A34-24-07
A34-24,8,2019,2,,,,闊葉樹林型,9.45462174,1,闊葉林,A,高雄市,120.2913333,22.78195,A34-24-08
A34-25,1,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.3260139,22.75171111,A34-25-01
A34-25,2,2019,2,,,,闊葉樹林型,227.8490598,1,闊葉林,A,高雄市,120.32893,22.74996,A34-25-02
A34-25,3,2019,2,,,,闊葉樹林型,522.2174971,1,闊葉林,A,高雄市,120.33019,22.74635,A34-25-03
A34-25,4,2019,2,,,,闊葉樹林型,146.7480059,1,闊葉林,A,高雄市,120.32663,22.74787,A34-25-04
A34-25,5,2019,2,,,,闊葉樹林型,306.5024636,1,闊葉林,A,高雄市,120.32454,22.74612,A34-25-05
A34-25,6,2019,2,,,,闊葉樹林型,45.09542107,1,闊葉林,A,高雄市,120.32366,22.74968,A34-25-06
A34-25,7,2019,2,,,,闊葉樹林型,209.2835205,1,闊葉林,A,高雄市,120.32099,22.74639,A34-25-07
A34-25,8,2019,2,,,,闊葉樹林型,39.60114991,1,闊葉林,A,高雄市,120.31969,22.75044,A34-25-08
A34-26,1,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3800833,22.73879444,A34-26-01
A34-26,2,2019,2,,,,闊葉樹林型,47.00888193,1,闊葉林,A,高雄市,120.3812944,22.73958056,A34-26-02
A34-26,3,2019,2,,,,闊葉樹林型,1.4832324,1,闊葉林,A,高雄市,120.38395,22.73790278,A34-26-03
A34-26,4,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3845028,22.73576944,A34-26-04
A34-26,5,2019,2,,,,闊葉樹林型,4.36447056,1,闊葉林,A,高雄市,120.3867306,22.73481389,A34-26-05
A34-26,6,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.3890833,22.73458056,A34-26-06
A34-26,7,2019,2,,,,竹林,9.24060382,1,竹林,A,高雄市,120.3917306,22.73626111,A34-26-07
A34-26,8,2019,2,,,,針闊葉樹混淆,1.43369842,1,闊葉林,A,高雄市,120.3913667,22.734375,A34-26-08
A34-27,1,2019,2,,,,竹林,123.159435,1,竹林,A,屏東縣,120.54274,22.70457,A34-27-01
A34-27,2,2019,2,,,,竹林,268.7831273,1,竹林,A,屏東縣,120.54324,22.7081,A34-27-02
A34-27,3,2019,2,,,,闊葉樹林型,263.1685874,1,闊葉林,A,屏東縣,120.5439,22.71101,A34-27-03
A34-27,4,2019,2,,,,闊葉樹林型,490.414147,1,闊葉林,A,屏東縣,120.54194,22.71249,A34-27-04
A34-27,5,2019,2,,,,竹林,477.8654527,1,竹林,A,屏東縣,120.53823,22.71078,A34-27-05
A34-27,6,2019,2,,,,竹林,700.6363374,1,竹林,A,屏東縣,120.53651,22.7126,A34-27-06
A34-27,7,2019,2,,,,竹林,386.2985789,1,竹林,A,屏東縣,120.54101,22.70882,A34-27-07
A34-27,8,2019,2,,,,竹林,74.89169292,1,竹林,A,屏東縣,120.5374,22.70635,A34-27-08
A34-27,9,2019,2,,,,竹林,7.0201127,1,竹林,A,屏東縣,120.5394222,22.70552222,A34-27-09
A34-31,1,2019,2,,,,竹林,0.52305322,1,竹林,A,高雄市,120.3831889,22.660375,A34-31-01
A34-31,2,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3856528,22.66153333,A34-31-02
A34-31,3,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3867333,22.66384167,A34-31-03
A34-31,4,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3885,22.66518611,A34-31-04
A34-31,5,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3889806,22.66766111,A34-31-05
A34-31,6,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3879472,22.66940278,A34-31-06
A34-31,7,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3874083,22.67117222,A34-31-07
A34-31,8,2019,2,,,,竹林,0,1,竹林,A,高雄市,120.3887083,22.66128333,A34-31-08
A34-33,1,2019,2,,,,闊葉樹林型,226.0222245,1,闊葉林,A,高雄市,120.3447,22.64553,A34-33-01
A34-33,2,2019,2,,,,闊葉樹林型,307.3173236,1,闊葉林,A,高雄市,120.34111,22.64528,A34-33-02
A34-33,3,2019,2,,,,闊葉樹林型,489.5529609,1,闊葉林,A,高雄市,120.34047,22.64313,A34-33-03
A34-33,4,2019,2,,,,闊葉樹林型,366.1106946,1,闊葉林,A,高雄市,120.34213,22.64269,A34-33-04
A34-33,5,2019,2,,,,闊葉樹林型,127.7743863,1,闊葉林,A,高雄市,120.34828,22.65021,A34-33-05
A34-33,6,2019,2,,,,闊葉樹林型,6.94266872,1,闊葉林,A,高雄市,120.3481556,22.64664722,A34-33-06
A34-33,7,2019,2,,,,闊葉樹林型,357.7536236,1,闊葉林,A,高雄市,120.3494,22.64266,A34-33-07
A34-33,8,2019,2,,,,闊葉樹林型,160.572839,1,闊葉林,A,高雄市,120.34644,22.64194,A34-33-08
A34-35,1,2019,2,,,,闊葉樹林型,217.2321454,1,闊葉林,A,屏東縣,120.45862,22.63037,A34-35-01
A34-35,2,2019,2,,,,闊葉樹林型,572.59229,1,闊葉林,A,屏東縣,120.45914,22.62695,A34-35-02
A34-35,3,2019,2,,,,闊葉樹林型,611.7139124,1,闊葉林,A,屏東縣,120.45918,22.62504,A34-35-03
A34-35,4,2019,2,,,,闊葉樹林型,468.5626291,1,闊葉林,A,屏東縣,120.46052,22.62893,A34-35-04
A34-35,5,2019,2,,,,闊葉樹林型,715.3127655,1,闊葉林,A,屏東縣,120.46302,22.62795,A34-35-05
A34-35,6,2019,2,,,,闊葉樹林型,352.8403902,1,闊葉林,A,屏東縣,120.46359,22.62471,A34-35-06
A34-35,7,2019,2,,,,闊葉樹林型,174.8695794,1,闊葉林,A,屏東縣,120.46479,22.62281,A34-35-07
A34-35,8,2019,2,,,,闊葉樹林型,347.0650508,1,闊葉林,A,屏東縣,120.46697,22.62288,A34-35-08
A34-35,9,2019,2,,,,闊葉樹林型,532.7019612,1,闊葉林,A,屏東縣,120.46698,22.62534,A34-35-09
A34-35,10,2019,2,,,,竹林,823.0660963,1,竹林,A,屏東縣,120.46588,22.63087,A34-35-10
A34-38,1,2019,2,,,,闊葉樹林型,128.1506243,1,闊葉林,A,高雄市,120.37689,22.62005,A34-38-01
A34-38,2,2019,2,,,,闊葉樹林型,299.7515378,1,闊葉林,A,高雄市,120.37862,22.61738,A34-38-02
A34-38,3,2019,2,,,,竹林,191.3805678,1,竹林,A,高雄市,120.38064,22.61519,A34-38-03
A34-38,4,2019,2,,,,竹林,132.036229,1,竹林,A,高雄市,120.38042,22.61302,A34-38-04
A34-38,5,2019,2,,,,闊葉樹林型,159.9834806,1,闊葉林,A,高雄市,120.38069,22.61032,A34-38-05
A34-38,6,2019,2,,,,闊葉樹林型,299.005137,1,闊葉林,A,高雄市,120.37889,22.608,A34-38-06
A34-38,7,2019,2,,,,闊葉樹林型,492.7404323,1,闊葉林,A,高雄市,120.37702,22.60777,A34-38-07
A34-38,8,2019,2,,,,闊葉樹林型,826.5456073,1,闊葉林,A,高雄市,120.37381,22.6091,A34-38-08
A34-38,9,2019,2,,,,闊葉樹林型,656.599214,1,闊葉林,A,高雄市,120.37556,22.6095,A34-38-09
A34-38,10,2019,2,,,,竹林,683.6966319,1,竹林,A,高雄市,120.37518,22.6141,A34-38-10
A34-39,1,2019,2,,,,闊葉樹林型,12.95567584,1,闊葉林,A,高雄市,120.3417167,22.81486667,A34-39-01
A34-39,2,2019,2,,,,闊葉樹林型,8.5189895,1,闊葉林,A,高雄市,120.3430167,22.81691667,A34-39-02
A34-39,3,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,高雄市,120.3437667,22.8192,A34-39-03
A34-39,4,2019,2,,,,闊葉樹林型,15.49007405,1,闊葉林,A,高雄市,120.3427167,22.82061667,A34-39-04
A34-39,5,2019,2,,,,闊葉樹林型,15.49007405,1,闊葉林,A,高雄市,120.3427167,22.82061667,A34-39-05
A34-39,6,2019,2,,,,闊葉樹林型,1.43175088,1,闊葉林,A,高雄市,120.3405667,22.82096667,A34-39-06
A34-39,7,2019,2,,,,闊葉樹林型,1.52281307,1,闊葉林,A,高雄市,120.3394833,22.81961667,A34-39-07
A34-39,8,2019,2,,,,闊葉樹林型,1.27259552,1,闊葉林,A,高雄市,120.3408833,22.81845,A34-39-08
A34-39,9,2019,2,,,,闊葉樹林型,4.40533196,1,闊葉林,A,高雄市,120.3403333,22.81665,A34-39-09
A34-40,1,2019,2,,,,闊葉樹林型,973.0597456,1,闊葉林,A,台南市,120.22334,22.99528,A34-40-01
A34-40,2,2019,2,,,,闊葉樹林型,798.5866188,1,闊葉林,A,台南市,120.22334,22.99695,A34-40-02
A34-40,3,2019,2,,,,闊葉樹林型,1140.805548,1,闊葉林,A,台南市,120.21972,22.99528,A34-40-03
A34-40,4,2019,2,,,,闊葉樹林型,1010.041948,1,闊葉林,A,台南市,120.21939,22.99703,A34-40-04
A34-40,5,2019,2,,,,闊葉樹林型,781.0585837,1,闊葉林,A,台南市,120.22006,22.99934,A34-40-05
A34-40,6,2019,2,,,,闊葉樹林型,1132.38285,1,闊葉林,A,台南市,120.2175,22.99723,A34-40-06
A34-40,7,2019,2,,,,闊葉樹林型,1223.078828,1,闊葉林,A,台南市,120.21556,22.99834,A34-40-07
A34-40,8,2019,2,,,,闊葉樹林型,934.8443921,1,闊葉林,A,台南市,120.21778,23,A34-40-08
A34-40,9,2019,2,,,,闊葉樹林型,1103.197771,1,闊葉林,A,台南市,120.21584,23.00028,A34-40-09
A34-40,10,2019,2,,,,闊葉樹林型,988.7471612,1,闊葉林,A,台南市,120.21639,23.00222,A34-40-10
A34-42,1,2019,2,,,,闊葉樹林型,113.1286042,1,闊葉林,A,高雄市,120.30234,22.64836,A34-42-01
A34-42,2,2019,2,,,,闊葉樹林型,162.4516264,1,闊葉林,A,高雄市,120.29988,22.64868,A34-42-02
A34-42,3,2019,2,,,,闊葉樹林型,369.1935876,1,闊葉林,A,高雄市,120.29783,22.64871,A34-42-03
A34-42,4,2019,2,,,,闊葉樹林型,483.1281565,1,闊葉林,A,高雄市,120.29747,22.64669,A34-42-04
A34-42,5,2019,2,,,,闊葉樹林型,329.0251453,1,闊葉林,A,高雄市,120.29982,22.6465,A34-42-05
A34-42,6,2019,2,,,,闊葉樹林型,320.9015486,1,闊葉林,A,高雄市,120.3021,22.64622,A34-42-06
A34-42,7,2019,2,,,,闊葉樹林型,507.2744853,1,闊葉林,A,高雄市,120.30199,22.64451,A34-42-07
A34-42,8,2019,2,,,,闊葉樹林型,528.843781,1,闊葉林,A,高雄市,120.29969,22.64458,A34-42-08
A34-42,9,2019,2,,,,闊葉樹林型,636.8098236,1,闊葉林,A,高雄市,120.29734,22.64474,A34-42-09
A34-43,1,2019,2,,,,闊葉樹林型,55.40861501,1,闊葉林,A,台南市,120.23761,22.9405,A34-43-01
A34-43,2,2019,2,,,,闊葉樹林型,53.29285988,1,闊葉林,A,台南市,120.23878,22.94169,A34-43-02
A34-43,3,2019,2,,,,闊葉樹林型,99.29474874,1,闊葉林,A,台南市,120.23983,22.94303,A34-43-03
A34-43,4,2019,2,,,,闊葉樹林型,228.8533957,1,闊葉林,A,台南市,120.24078,22.94408,A34-43-04
A34-43,5,2019,2,,,,闊葉樹林型,241.1616603,1,闊葉林,A,台南市,120.24128,22.94528,A34-43-05
A34-43,6,2019,2,,,,闊葉樹林型,248.9927882,1,闊葉林,A,台南市,120.24178,22.94664,A34-43-06
A34-43,7,2019,2,,,,闊葉樹林型,231.1251785,1,闊葉林,A,台南市,120.24147,22.94789,A34-43-07
A34-43,8,2019,2,,,,闊葉樹林型,280.2132285,1,闊葉林,A,台南市,120.24097,22.94914,A34-43-08
A34-43,9,2019,2,,,,闊葉樹林型,389.8236773,1,闊葉林,A,台南市,120.24158,22.95083,A34-43-09
A34-43,10,2019,2,,,,闊葉樹林型,289.69527,1,闊葉林,A,台南市,120.24142,22.95264,A34-43-10
A34-44,1,2019,2,,,,闊葉樹林型,316.9589784,1,闊葉林,A,台南市,120.26628,23.18158,A34-44-01
A34-44,2,2019,2,,,,闊葉樹林型,191.1066622,1,闊葉林,A,台南市,120.26981,23.18481,A34-44-02
A34-44,3,2019,2,,,,闊葉樹林型,125.5284735,1,闊葉林,A,台南市,120.26797,23.18436,A34-44-03
A34-44,4,2019,2,,,,闊葉樹林型,9.29470231,1,闊葉林,A,台南市,120.2669722,23.18613889,A34-44-04
A34-44,5,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,台南市,120.2680833,23.18752778,A34-44-05
A34-44,6,2019,2,,,,闊葉樹林型,0,1,闊葉林,A,台南市,120.2695556,23.18741667,A34-44-06
A34-44,7,2019,2,,,,闊葉樹林型,59.02041572,1,闊葉林,A,台南市,120.27158,23.1885,A34-44-07
A34-44,8,2019,2,,,,闊葉樹林型,234.5111681,1,闊葉林,A,台南市,120.27097,23.19019,A34-44-08
A34-44,9,2019,2,,,,闊葉樹林型,162.2109993,1,闊葉林,A,台南市,120.26914,23.19036,A34-44-09
A34-45,1,2019,2,,,,闊葉樹林型,703.2673482,1,闊葉林,A,高雄市,120.28671,22.6556,A34-45-01
A34-45,2,2019,2,,,,闊葉樹林型,548.9880214,1,闊葉林,A,高雄市,120.2848,22.65686,A34-45-02
